cell_line,plate,well,control,gene_symbol,score_area_mean,score_cell_n,score_k_corr_perc_mean,score_radial_dist_mean_mean,score_spots_number_mean,raw_repeat_1_area_mean,raw_repeat_1_cell_n,raw_repeat_1_k_corr_perc_mean,raw_repeat_1_radial_dist_mean_mean,raw_repeat_1_spots_number_mean,raw_repeat_2_area_mean,raw_repeat_2_cell_n,raw_repeat_2_k_corr_perc_mean,raw_repeat_2_radial_dist_mean_mean,raw_repeat_2_spots_number_mean,ratio_repeat_1_area_mean,ratio_repeat_1_cell_n,ratio_repeat_1_k_corr_perc_mean,ratio_repeat_1_radial_dist_mean_mean,ratio_repeat_1_spots_number_mean,ratio_repeat_2_area_mean,ratio_repeat_2_cell_n,ratio_repeat_2_k_corr_perc_mean,ratio_repeat_2_radial_dist_mean_mean,ratio_repeat_2_spots_number_mean,norm_repeat1_area_mean,norm_repeat1_cell_n,norm_repeat1_k_corr_perc_mean,norm_repeat1_radial_dist_mean_mean,norm_repeat1_spots_number_mean,norm_repeat2_area_mean,norm_repeat2_cell_n,norm_repeat2_k_corr_perc_mean,norm_repeat2_radial_dist_mean_mean,norm_repeat2_spots_number_mean,sd_cell_n,sd_k_area_mean,sd_k_corr_perc_mean,sd_radial_dist_mean_mean,sd_spots_number_mean
RPE1,4,O23,killer,NA,-4.85,-4.36,2.09,3.32,-11.19,122.225203464216,80,49.73125,0.524324833961715,22.7125,141.513881619679,184,46.1222826086956,0.555982981307773,21.054347826087,0.734,0.342,0.933,1.02,0.716,0.83,0.241,1.22,1.05,0.665,-5.383,-3.114,-1.161,1.04,-7.179,-4.32,-5.606,5.346,5.593,-15.194,1.7621100987168765,0.7516545084012998,4.6011438251808645,3.219457174742351,5.667460851210179
RPE1,3,K14,sample,RPA2,1.15,-0.63,2.06,1.07,-5.64,180.881386834915,166,56.0240963855422,0.539206241249646,25.2168674698795,185.368930229151,682,39.2368035190616,0.53217202170624,28.9780058651026,1.02,0.431,1.07,1.06,0.772,1.09,0.879,1.05,0.999,0.923,0.443,-0.883,2.323,3.168,-7.626,1.847,-0.385,1.802,-1.031,-3.663,0.3521391770309007,0.9927779207859126,0.3684026329981912,2.969141374202313,2.802264173842288
RPE1,2,E06,sample,SETDB2,-1.24,0.21,2.04,-1.36,0.28,173.713026444555,385,53.7090909090909,0.507487369274917,32.9142857142857,164.329782840734,812,39.7130541871921,0.526333279866093,31.9051724137931,0.992,0.995,1.04,0.995,1.02,0.992,0.935,1.08,0.985,1,-0.878,-0.175,1.544,-0.233,0.466,-1.61,0.597,2.539,-2.478,0.103,0.5458864350760146,0.5176021638285528,0.7035712472806149,1.5874547237637993,0.25667976157071676
RPE1,3,F14,sample,BMP4,0.14,-0.07,2.02,-0.66,1.31,176.21731451769,268,57.9664179104478,0.497682813340855,33.0149253731343,174.216539299049,798,38.9210526315789,0.540085592009734,31.0726817042607,0.99,0.695,1.11,0.976,1.01,1.03,1.03,1.04,1.01,0.99,0,-0.135,2.75,-1.905,1.756,0.289,0.003,1.283,0.588,0.872,0.09758073580374356,0.2043538597629122,1.0373256480006652,1.7628172054980629,0.625082394568908
RPE1,1,H11,sample,NUP153,-0.64,0.18,2.02,-0.98,-2.14,168.534299216767,384,61.3919270833333,0.497162139547643,29.0494791666667,164.801881744307,932,35.3637339055794,0.537543849525507,30.2178111587983,0.933,1.11,1.15,0.975,0.903,0.975,1.13,0.955,1,0.957,-1.214,0.002,4.007,-1.979,-2.696,-0.06,0.352,0.024,0.029,-1.581,0.24748737341529162,0.8160012254892758,2.8164063094660188,1.4198704166225875,0.7884240610230007
RPE1,3,M04,sample,JMJD1C,1.6,-1.92,2.01,-0.95,-1.26,194.028208567395,274,56.4616788321168,0.506118027593837,33.7262773722628,169.329579114529,668,41.75,0.513687616173432,30.6841317365269,1.09,0.711,1.08,0.992,1.03,0.999,0.861,1.12,0.964,0.978,2.151,-1.798,1.256,0.452,0.175,1.044,-2.052,2.771,-2.343,-2.704,0.17960512242138307,0.782767206773508,1.0712667734976196,1.9763634534164003,2.0357604230360704
RPE1,4,E07,sample,CDT1,-1.86,-0.47,1.97,5.21,-11.46,145.404943902964,148,51.7398648648649,0.58256619414329,16.2297297297297,162.483575754651,505,43.0168316831683,0.557819568116435,21.8138613861386,0.873,0.632,0.971,1.13,0.511,0.953,0.661,1.14,1.05,0.689,-2.721,-0.284,-0.031,4.585,-9.911,-0.999,-0.647,3.98,5.836,-13.01,0.25667976157071676,1.217637877203235,2.8362052993392424,0.8845905832643711,2.1913239148971106
RPE1,3,L04,sample,SMARCD1,0.5,-0.8,1.96,-1.18,0.03,174.070207972268,385,54.9909090909091,0.504033782564711,32.9350649350649,169.409769577914,736,41.0563858695652,0.519982656753328,32.0815217391304,0.978,0.999,1.05,0.988,1.01,0.999,0.948,1.1,0.976,1.02,0.56,-0.218,0.393,-0.308,-0.033,0.435,-1.378,3.518,-2.06,0.094,0.820243866176395,0.08838834764831847,2.2097086912079607,1.2388510806388313,0.08980256121069154
RPE1,3,I23,killer,NA,-5.73,-3.85,1.96,3.08,-12.07,123.683678333259,109,46.4449541284404,0.548330318468702,23.1100917431193,148.635084090704,248,48.4737903225806,0.539963787507246,24.0443548387097,0.695,0.283,0.886,1.08,0.708,0.877,0.32,1.3,1.01,0.766,-7.478,-2.12,-2.775,4.348,-10.36,-3.99,-5.581,6.687,1.819,-13.779,2.447296569686641,2.4663884527786775,6.690644363587112,1.7882730496207786,2.4175980848768064
RPE1,1,H02,sample,OIP5,0.44,-1.34,1.89,-1.66,-1.54,178.458883396371,333,57.0900900900901,0.494568863441451,30.996996996997,166.36334916779,779,40.9749679075738,0.525098847138454,30.6790757381258,0.988,0.962,1.07,0.97,0.963,0.984,0.944,1.11,0.979,0.972,0.871,-1.225,1.853,-0.93,-1.256,0.006,-1.463,1.934,-2.397,-1.818,0.1682914139223983,0.6116473657263636,0.05727564927611032,1.037325648000665,0.39739401102683974
RPE1,3,K17,sample,HMGN2,-0.34,0.08,1.87,-1.79,1.58,177.163812816688,355,51.4154929577465,0.513633061425247,33.0704225352113,170.076607479451,721,43.1997226074896,0.517486465158821,32.6047156726768,0.996,0.921,0.981,1.01,1.01,1,0.929,1.16,0.971,1.04,0,0.125,0,0.04,0.844,-0.684,0.037,3.736,-3.624,2.313,0.062225396744416184,0.4836610383315985,2.6417509345129417,2.5908392462675103,1.0387398615630385
RPE1,2,M04,sample,TFPT,-0.92,-0.21,1.86,-0.3,0.65,161.055278820714,263,55.638783269962,0.511119410474663,32.722433460076,168.543200188788,855,39.5964912280702,0.5274251339969,32.6327485380117,0.92,0.68,1.08,1,1.01,1.02,0.984,1.08,0.987,1.03,-1.842,-0.981,2.064,-0.015,0.317,-0.002,0.565,1.665,-0.589,0.99,1.0931870837144024,1.3010764773832475,0.2821356056934325,0.4058792924010783,0.4758828637385465
RPE1,3,I10,sample,MAP2K1,0.28,-0.53,1.85,-0.58,0.27,169.471046891282,168,54.8839285714286,0.522624112872596,31.1369047619048,178.298063663515,657,39.4665144596651,0.526208033708679,31.5799086757991,0.952,0.436,1.05,1.02,0.954,1.05,0.847,1.06,0.987,1.01,-0.503,-0.597,1.698,0.237,-0.068,1.055,-0.462,1.997,-1.4,0.611,0.09545941546018388,1.101672365088641,0.21142492757477782,1.1575338008023783,0.48012550442566576
RPE1,2,C16,sample,SF3B1,1.72,-1.77,1.83,0.83,-7.31,189.163025576493,137,48.8467153284672,0.534069546264515,24.2189781021898,184.066091904372,671,44.8315946348733,0.52644052008014,29.6602086438152,1.08,0.354,0.944,1.05,0.749,1.11,0.773,1.22,0.985,0.934,0.66,-2.106,-1.524,3.967,-10.289,2.773,-1.427,5.191,-2.308,-4.339,0.48012550442566565,1.494116628647175,4.748222035667666,4.437095051945586,4.2072853480599575
RPE1,1,F04,sample,BAZ1A,-0.9,0.81,1.83,-1.05,0.58,178.166083859386,413,55.6852300242131,0.50675960672439,32.7506053268765,165.781215388591,859,42.9429569266589,0.529905077474725,31.3713620488941,0.986,1.19,1.05,0.994,1.02,0.981,1.04,1.16,0.988,0.994,-0.12,0.826,1.526,-0.756,0.818,-1.686,0.797,2.137,-1.335,0.335,0.02050609665440982,1.1073292193381334,0.43204224330498053,0.409414826307011,0.34153257531310244
RPE1,1,L13,sample,AJUBA,3.22,-2.06,1.81,-0.46,-0.29,187.965312351285,265,51.0415094339623,0.518731265467281,30.9018867924528,197.654105437963,420,45.1642857142857,0.527891257289277,31.847619047619,1.04,0.766,0.96,1.02,0.96,1.17,0.509,1.22,0.984,1.01,0.598,-0.472,-1.224,0.856,-0.924,5.838,-3.652,4.841,-1.771,0.341,2.248599564173221,3.705239533417509,4.2886026278964104,1.8575695141770603,0.8944900782009827
RPE1,3,L15,sample,TIPIN,6.78,-2.02,1.79,2.3,-6.35,223.910065895528,271,54.4464944649446,0.529481141081046,27.6678966789668,203.758453640707,556,40.9478417266187,0.542911057252108,28.3273381294964,1.26,0.703,1.04,1.04,0.847,1.2,0.716,1.1,1.02,0.903,6.983,-1.517,0.695,2.769,-6.343,6.577,-2.517,2.891,1.829,-6.348,0.7071067811865476,0.2870853531617381,1.5528064914856585,0.6646803743153548,0.003535533905932662
RPE1,2,I13,sample,CDCA5,-3.01,-1.76,1.76,2.76,-7.37,140.461432361428,158,52.873417721519,0.539358788831475,24.8544303797468,153.38023777082,706,42.8548158640227,0.535200941099918,28.5594900849858,0.802,0.408,1.02,1.06,0.769,0.926,0.813,1.17,1,0.899,-3.929,-2.128,-0.731,5.136,-8.471,-2.092,-1.391,4.258,0.375,-6.262,0.5211376977344856,1.2989551570396876,3.5277557313396857,3.366535385229153,1.561998879641084
RPE1,3,O02,sample,NUP93,-0.71,-0.05,1.71,-3.62,-3.49,179.49623261502,344,59.0959302325581,0.477814974687831,29.3372093023256,164.187658400109,841,41.7009512485137,0.520427961414415,29.9821640903686,1.01,0.892,1.13,0.937,0.899,0.969,1.08,1.12,0.977,0.955,0.042,-0.135,2.058,-4.442,-3.641,-1.464,0.039,1.37,-2.799,-3.341,0.12303657992645928,1.0649028124669406,0.48648946545634447,1.1617764414894978,0.21213203435596414
RPE1,2,F07,sample,ATAD2,-1.37,0.26,1.71,-0.73,0.4,169.243687550656,371,51.9326145552561,0.511264994238885,32.2830188679245,163.608439533724,867,39.5899653979239,0.527765343270144,30.9665513264129,0.966,0.959,1,1,0.999,0.988,0.998,1.08,0.988,0.975,-2.043,-0.326,1.118,-0.07,1.021,-0.703,0.851,2.302,-1.384,-0.225,0.8322646814565664,0.9475230867899738,0.8372144289248722,0.9291383104791234,0.8810550493584381
RPE1,2,I19,sample,CENPP,0.57,0.93,1.69,-1.72,-0.56,174.339372688813,485,52.6659793814433,0.497494843882728,31.7175257731959,167.218810516288,799,41.8654568210263,0.525334081478254,30.9073842302879,0.995,1.25,1.02,0.975,0.981,1.01,0.92,1.14,0.983,0.973,0.198,1.87,0.24,-1.656,0.106,0.946,-0.019,3.139,-1.786,-1.226,1.3357247096613885,0.5289158723275375,2.049902558659801,0.09192388155425125,0.9418662325404813
RPE1,2,N19,sample,POLD1,1.03,-0.83,1.68,0.05,-1.41,180.035301309676,263,57.1140684410646,0.51283419726425294,31.93536121673,170.371851993902,790,37.6911392405063,0.534228353599848,30.4164556962025,1.03,0.68,1.1,1.01,0.988,1.03,0.91,1.03,1,0.957,0.612,-0.995,2.676,0.121,-0.175,1.456,-0.667,0.68,-0.025,-2.649,0.23193102422918754,0.5967981233214461,1.4113851352483489,0.10323759005323593,1.7493821766555187
RPE1,2,I22,neg,NA,-2.62,2.78,1.68,-0.46,1.27,153.530441148814,441,55.671201814059,0.497547395970385,32.265306122449,152.376004585994,1172,38.836604095563096,0.535059584418803,32.330204778157,0.877,1.14,1.08,0.976,0.998,0.92,1.35,1.06,1,1.02,-2.585,1.239,2.183,-1.542,0.778,-2.656,4.327,1.172,0.631,1.754,2.1835457403040586,0.050204581464244995,0.7148849557795995,1.5365430355183678,0.6901362184380704
RPE1,1,N21,sample,MSL1,0.87,0.04,1.67,-2.65,-0.24,181.969155743361,348,56.4626436781609,0.503123804518812,32.183908045977,174.501637922997,889,41.2817772778403,0.509272095653915,30.7784026996625,1.01,1.01,1.06,0.987,1,1.03,1.08,1.11,0.95,0.975,0.665,-0.574,1.887,-0.036,0.011,1.075,0.647,1.456,-5.272,-0.5,0.8633773798287745,0.28991378028648446,0.30476302269140204,3.702411106292763,0.36133156518632575
RPE1,4,M10,sample,PELI1,0.41,1.42,1.67,-0.59,1.65,179.231216695032,461,53.8470715835141,0.502644547387075,33.7895878524946,165.721826576576,887,37.9966178128523,0.534376817172327,33.2029312288613,1.08,1.97,1.01,0.976,1.06,0.972,1.16,1,1,1.05,0.9,2.74,1.227,-1.006,1.315,-0.082,0.098,2.12,-0.165,1.995,1.8681761158948587,0.6943788591251897,0.631446355599587,0.5946768029778865,0.48083261120685244
RPE1,4,O08,sample,FBXW11,-0.01,0.22,1.67,-0.11,0.74,166.269416052825,343,57.7230320699708,0.497321110015129,33.6268221574344,166.123909836991,977,38.4268167860798,0.53174329628422,33.0562947799386,0.998,1.47,1.08,0.965,1.06,0.975,1.28,1.02,1,1.04,-0.053,0.17,1.262,-0.69,0.174,0.039,0.26,2.077,0.461,1.306,0.06363961030678927,0.06505382386916236,0.5762920266670362,0.8138799051457162,0.8004448763031718
RPE1,2,N06,sample,METTL3,-0.58,0.32,1.67,0.03,0.56,170.48342142867,351,53.8361823361823,0.511200661374815,32.9316239316239,164.658584780853,915,39.5,0.534440273725377,32.1060109289618,0.973,0.907,1.04,1,1.02,0.994,1.05,1.08,1,1.01,-0.677,-0.313,1.184,0.044,0.668,-0.486,0.959,2.163,0.016,0.45,0.8994398256692884,0.13505739520663063,0.69225753878163,0.01979898987322333,0.15414927829866737
RPE1,1,G20,sample,HMGB1,-1.01,1.76,1.66,-2.37,0.14,180.126769420095,430,55.693023255814,0.490794178064197,32.5093023255814,160.96055679218,1017,42.3593903638151,0.524081156610857,31.4798426745329,0.997,1.24,1.05,0.963,1.01,0.952,1.23,1.14,0.977,0.997,-0.47,1.067,1.328,-1.872,0.269,-1.55,2.453,1.995,-2.872,0.012,0.9800499987245548,0.7636753236814714,0.4716402230514272,0.7071067811865474,0.18172644276494274
RPE1,4,M11,sample,SEPT2,0,0.25,1.65,-0.11,0.17,165.947332776833,334,53.7305389221557,0.506166936341329,32.7844311377246,174.830719629447,760,40.0822368421053,0.537382652968972,32.2473684210526,0.997,1.43,1.01,0.982,1.03,1.03,0.995,1.06,1.01,1.02,-0.141,0.531,1.082,-0.723,0.336,0.138,-0.025,2.222,0.51,0.005,0.3931513703397204,0.19728279195104675,0.8061017305526641,0.8718626612030131,0.23405234457274726
RPE1,1,M16,sample,ELAVL1,-1.03,0.03,1.62,-1.17,-0.46,166.515343879972,370,57.6432432432432,0.498146980663339,31.272972972973,165.478097032201,831,40.1961492178099,0.528672678436862,31.5150421179302,0.922,1.07,1.08,0.977,0.972,0.979,1.01,1.09,0.986,0.999,-1.628,-0.002,1.425,-1.263,-0.674,-0.427,0.059,1.81,-1.071,-0.238,0.0431335136523794,0.8492352442050435,0.2722361107568208,0.1357645019878171,0.30829855659733474
RPE1,3,E06,sample,CCNT1,-1.13,-1.33,1.62,0.97,-0.82,165.277740361216,243,53.3662551440329,0.5274344057195,31.2633744855967,169.571161358114,714,39.4292717086835,0.533904738160716,30.2647058823529,0.929,0.63,1.02,1.03,0.958,1,0.92,1.06,1,0.964,-2.156,-1.849,1.113,2.604,-0.962,-0.108,-0.808,2.128,-0.657,-0.679,0.736098159215196,1.4481546878700495,0.7177133829043458,2.3058752134493314,0.20011121907579288
RPE1,3,G10,sample,WTIP,0.59,-0.2,1.61,-0.12,-0.8,178.772674537709,228,54.2324561403509,0.514036820927452,30.9342105263158,176.230453644744,717,38.1206415620642,0.534227515783823,31.39470013947,1,0.591,1.04,1.01,0.947,1.04,0.924,1.02,1,1,0.559,-0.255,1.462,0,-1.795,0.63,-0.146,1.763,-0.25,0.195,0.07707463914933368,0.05020458146424484,0.21283914113715074,0.1767766952966369,1.4071424945612294
RPE1,2,G03,sample,PHF20,0.04,-1.1,1.61,-1.7,0.77,170.120801807014,383,51.3394255874674,0.509632496955125,32.1409921671018,165.832382411562,716,42.1822625698324,0.518936489188168,32.2011173184358,0.971,0.99,0.992,0.999,0.994,1,0.824,1.15,0.971,1.01,-0.449,-0.005,-0.24,-0.167,0.428,0.527,-2.192,3.452,-3.242,1.122,1.5464425304549796,0.6901362184380704,2.6106382361407334,2.174353352148634,0.4907321061434641
RPE1,4,N10,sample,PHF6,0.33,1.44,1.6,-1.29,1.32,171.264409801813,434,57.0391705069124,0.496752520646071,33.4953917050691,165.865490392425,892,37.4630044843049,0.528930026736463,32.4630044843049,1.03,1.85,1.07,0.964,1.06,0.973,1.17,0.99,0.995,1.02,0.419,2.714,1.491,-1.39,1.415,0.241,0.165,1.712,-1.197,1.226,1.8024151852445096,0.12586500705120546,0.1562705986422269,0.13647160876900355,0.13364318164425754
RPE1,3,K16,sample,SRRT,-0.3,-0.19,1.6,-2.34,-0.66,172.223149832273,266,52.7236842105263,0.509986157566369,30.5037593984962,176.564281286114,687,41.1339155749636,0.518083852661148,31.0960698689956,0.968,0.69,1.01,1,0.934,1.04,0.885,1.1,0.972,0.991,-0.843,-0.468,1.293,-1.258,-1.316,0.243,0.088,1.907,-3.42,0,0.3931513703397204,0.7679179643685906,0.43416356364854025,1.5287648609253157,0.9305525240414966
RPE1,2,J20,sample,NUP188,-0.1,0.87,1.59,-0.87,-0.48,182.262487839196,501,56.751497005988,0.495317880190551,31.4810379241517,162.634657409568,967,39.0015511892451,0.536399783313944,30.8138572905895,1.04,1.29,1.1,0.971,0.974,0.982,1.11,1.06,1,0.97,-0.06,0.305,2.699,-2.452,-0.485,-0.142,1.445,0.488,0.71,-0.467,0.8061017305526642,0.057982756057296886,1.5634130932034564,2.235871642111863,0.012727922061357828
RPE1,2,C08,sample,HJURP,-0.21,1.53,1.59,-0.37,1.53,176.745449426987,494,51.837044534413,0.50557077550216,33.3097165991903,168.614602047504,905,38.9116022099448,0.533168082994511,32.5116022099448,1.01,1.28,1,0.991,1.03,1.02,1.04,1.06,0.998,1.02,-0.428,2.175,0.872,-0.59,1.345,0.01,0.878,2.31,-0.149,1.712,0.917117495198952,0.30971277015970783,1.0168195513462552,0.31183409050326744,0.25950818869546294
RPE1,4,C19,sample,NRIP1,0.85,0.08,1.58,-0.88,0.07,182.549999043058,311,56.1704180064309,0.509204114374866,32.6913183279743,176.178431812204,669,41.8572496263079,0.524256169310463,31.3363228699552,1.1,1.33,1.05,0.988,1.03,1.03,0.876,1.11,0.986,0.989,1.581,0.169,1.119,-0.353,0.697,0.117,0,2.046,-1.398,-0.567,0.11950104602052654,1.0352043276571055,0.6554879861599294,0.7389265863399421,0.893782971419796
RPE1,2,F10,sample,POLR2L,1.11,-1.74,1.55,0.98,-0.03,181.134177414954,225,51.4466666666667,0.527878834270238,30.5333333333333,175.609688078948,776,38.8176546391753,0.531989414275664,32.0940721649485,1.03,0.581,0.994,1.04,0.945,1.06,0.893,1.06,0.996,1.01,0.357,-2.629,1.234,2.469,-1.716,1.86,-0.844,1.874,-0.51,1.659,1.2621856044179873,1.062781492123381,0.45254833995939053,2.106471101154725,2.386485386504598
RPE1,1,N11,sample,GIGYF2,0.16,0.1,1.52,-0.63,1.26,181.492732266538,346,58.1329479768786,0.50154953544529,33.8815028901734,165.378906498058,882,35.9501133786848,0.536304888661006,31.7324263038549,1,1,1.09,0.984,1.05,0.978,1.07,0.971,1,1.01,0.305,-0.002,2.744,-1.34,1.458,0.006,0.199,0.298,0.083,1.064,0.14212846301849608,0.2114249275747777,1.7295831867822955,1.006212949628457,0.2786000717874997
RPE1,3,N12,sample,DDX5,-0.24,-0.97,1.52,0.78,-0.57,178.267759527511,254,55.1062992125984,0.522702475622038,31.1811023622047,174.775165388906,692,39.4552023121387,0.53683848033445,31.2138728323699,1,0.659,1.05,1.02,0.955,1.03,0.892,1.06,1.01,0.995,-1.026,-1.315,1.137,1.043,-1.159,0.552,-0.628,1.912,0.51,0.021,0.4857823586751581,1.115814500712372,0.5480077554195742,0.3768879143724298,0.8343860018001261
RPE1,3,H11,sample,SMC3,2.04,-1.77,1.51,-0.14,-2.1,190.226245893884,373,51.911528150134,0.508469136363804,31.9571045576408,180.975462324873,676,39.5332840236686,0.534425725958499,29.6242603550296,1.07,0.968,0.991,0.997,0.979,1.07,0.871,1.06,1,0.944,1.543,-1.763,-0.001,0.216,-1.698,2.531,-1.777,3.015,-0.491,-2.493,0.009899494936611674,0.6986214998123091,2.1326340520586275,0.4999244942988891,0.5621498910433053
RPE1,3,D10,sample,HIST1H2AK,-0.62,-1.58,1.51,1.5,-1.33,155.04913577468,136,49.6360294117647,0.537694156833289,29.4852941176471,182.698554056026,608,40.9523026315789,0.530609214969041,31.0674342105263,0.871,0.353,0.947,1.05,0.903,1.08,0.784,1.1,0.996,0.99,-2.668,-1.897,-0.199,3.63,-2.665,1.437,-1.265,3.22,-0.624,0,0.4468914857098981,2.9026733367707775,2.417598084876806,3.008032247167573,1.8844395718621492
RPE1,2,O21,sample,RRP8,1.4,-0.7,1.5,-0.99,0.91,173.360265210614,419,52.2517899761337,0.510196100723232,33.2863961813842,167.290120707259,835,45.8802395209581,0.514893703678441,33.0335329341317,0.99,1.08,1.01,1,1.03,1.01,0.961,1.25,0.964,1.04,0.797,0.273,-1.381,1.215,0.062,2.001,-1.67,4.381,-3.19,1.767,1.3739084758454618,0.8513565645486031,4.074349273196887,3.114805371126742,1.2056170619230635
RPE1,4,J09,sample,KNTC1,-0.25,0.43,1.49,-0.23,0.25,161.127302641715,187,56.6577540106952,0.526935660409716,31.4491978609626,169.685393210542,836,42.2978468899522,0.523371570644985,32.1148325358852,0.968,0.799,1.06,1.02,0.991,0.996,1.09,1.12,0.984,1.01,-0.299,0,1.501,0.207,0.041,-0.208,0.857,1.474,-0.666,0.46,0.6059905114768712,0.06434671708797582,0.019091883092036722,0.617304219975856,0.29627774131716345
RPE1,2,H08,sample,TSPY4,6.38,-5.18,1.47,5.45,-15.89,174.360664432503,117,46.7820512820513,0.564608061801369,20.1794871794872,222.202957581106,233,41.4978540772532,0.54692126786208894,23.5579399141631,0.995,0.302,0.904,1.11,0.624,1.34,0.268,1.13,1.02,0.742,-0.048,-2.851,-1.362,8.143,-14.783,12.801,-7.514,4.311,2.755,-16.994,3.2972389206728714,9.085615031465949,4.011416769671285,3.8098913370331187,1.563413093203457
RPE1,3,E15,sample,SFR1,0.71,-0.96,1.43,-0.8,0.3,184.591995694089,392,55.7857142857143,0.502297059157345,33.3265306122449,168.528407141691,762,39.1489501312336,0.527785680438003,31.5748031496063,1.04,1.02,1.06,0.985,1.02,0.994,0.982,1.05,0.99,1.01,0.902,-0.893,1.416,-0.554,0,0.521,-1.029,1.435,-1.048,0.601,0.09616652224137039,0.2694076836320746,0.013435028842544494,0.34931074990615446,0.4249711754931151
RPE1,4,L08,sample,DYNLT3,-0.48,1.22,1.43,-0.76,1.14,168.222074096991,319,56.6567398119122,0.502998911737086,33.0909090909091,165.489872345803,924,39.0746753246753,0.528668557488573,32.3181818181818,1.01,1.36,1.06,0.976,1.04,0.971,1.21,1.03,0.994,1.02,-0.445,1.182,0.678,-1.136,0.79,-0.506,1.253,2.176,-0.387,1.489,0.05020458146424484,0.0431335136523794,1.0592459582174483,0.529622979108724,0.4942676400493968
RPE1,4,N11,sample,SEPT6,0.61,-0.17,1.42,-0.5,-0.03,173.239186062741,238,53.25,0.513421216128868,31.5084033613445,171.788601118798,760,41.0269736842105,0.529841005352922,32.2078947368421,1.04,1.02,0.999,0.996,0.993,1.01,0.995,1.08,0.996,1.02,1.26,-0.345,0.098,-0.003,-0.256,-0.037,0,2.748,-0.996,0.186,0.24395183950935886,0.9171174951989521,1.873832970144351,0.7021570337182417,0.312541197284454
RPE1,3,K06,sample,ATM,-0.6,0.83,1.42,-0.78,2.38,184.213486592951,349,56.7578796561605,0.496290801837395,33.541547277937,170.470220090354,807,35.6028500619579,0.54088704425586,32.0309789343247,1.04,0.905,1.08,0.973,1.03,1.01,1.04,0.953,1.01,1.02,-0.033,0,3.34,-2.192,2.363,-1.166,1.652,-0.495,0.63,2.388,1.1681404025201765,0.8011519830843583,2.7117545058504096,1.995455336508437,0.017677669529663625
RPE1,3,J20,sample,ARID4B,0.1,0.04,1.41,-0.73,0.36,177.431674466324,472,54.1419491525424,0.499165062978209,33.6292372881356,168.644204828439,770,39.6435064935065,0.526037571700247,32.3012987012987,0.997,1.22,1.03,0.979,1.03,0.995,0.992,1.06,0.987,1.03,-0.081,0.034,1.62,-0.947,0.114,0.283,0.047,1.206,-0.517,0.607,0.009192388155425116,0.2573868683519033,0.2927422074112308,0.3040559159102154,0.34860364312496794
RPE1,3,J05,sample,HNRNPU,-0.56,1.33,1.41,-0.19,0.48,177.564756192578,432,56.7430555555556,0.502532139512107,33.1875,162.787684241478,966,37.3762939958592,0.531401671789328,32.4316770186335,0.998,1.12,1.08,0.985,1.02,0.96,1.24,1,0.997,1.03,-0.064,0.254,2.352,-0.384,0.353,-1.056,2.402,0.463,0,0.607,1.5188653659887041,0.7014499269370552,1.3357247096613882,0.27152900397563423,0.17960512242138307
RPE1,1,I17,sample,KDM4A,0.67,0.01,1.4,-2.45,0.65,196.1116107962,251,57.4661354581673,0.515381816058441,31.8764940239044,171.074136055146,696,38.4382183908046,0.522161606217151,32.0459770114943,1.09,0.725,1.08,1.01,0.991,1.01,0.843,1.04,0.974,1.02,1.491,0.021,1.807,-0.973,0.22,-0.16,-0.003,0.995,-3.932,1.086,0.01697056274847714,1.16743329573899,0.5741707063234766,2.092328965530994,0.6123544725075503
RPE1,3,O10,sample,WAPL,1.62,0.62,1.37,-2.3,4.84,190.264642410161,388,55.909793814433,0.500914724767161,35.75,175.897919999364,728,38.3413461538462,0.520204894438807,34.3214285714286,1.07,1.01,1.07,0.982,1.09,1.04,0.938,1.03,0.976,1.09,2.565,1.647,1.779,-1.832,4.638,0.665,-0.4,0.959,-2.778,5.041,1.4474475810888627,1.3435028842544403,0.5798275605729689,0.668923015002474,0.284964032818179
RPE1,4,O18,sample,CTR9,0.47,-1.3,1.33,-0.03,-0.17,152.263306980479,135,53.9666666666667,0.517680822220232,31.4814814814815,176.091154959473,725,42.7310344827586,0.525488911413522,32.8413793103448,0.914,0.577,1.01,1,0.992,1.03,0.949,1.13,0.988,1.04,-0.141,-1.555,-0.052,0.488,-0.861,1.079,-1.053,2.706,-0.551,0.526,0.3549676041556469,0.8626702730475879,1.950200502512498,0.7346839456528229,0.9807571055057415
